geneid,taxa,wbar
GRMZM2G042598,maize,4.42491352865183
GRMZM2G042598,teosinte,4.4409444164712
GRMZM2G042599,maize,7.01444439627453
GRMZM2G042599,teosinte,2.33333333333333
GRMZM2G042604,maize,9.23093224851992
GRMZM2G042604,teosinte,7.51076255663289
GRMZM2G042615,maize,7.61897746158673
GRMZM2G042615,teosinte,6.61709770114943
GRMZM2G042622,maize,7.4
GRMZM2G042622,teosinte,6.70639484520427
GRMZM2G042639,maize,8.27056061046932
GRMZM2G042639,teosinte,3.40148318532326
GRMZM2G042683,maize,5.03868884282224
GRMZM2G042683,teosinte,5.21232967232895
GRMZM2G042704,maize,6.71136976363267
GRMZM2G042704,teosinte,7.23219510447926
GRMZM2G042712,maize,4.56314754098361
GRMZM2G042712,teosinte,3.5
GRMZM2G042741,maize,4.30451003486097
GRMZM2G042741,teosinte,2.78113026819923
GRMZM2G042756,maize,1
GRMZM2G042756,teosinte,1
GRMZM2G042765,maize,3.02966754423448
GRMZM2G042765,teosinte,0.963144604820161
GRMZM2G042807,maize,3.44628766688837
GRMZM2G042807,teosinte,7.39131579656401
GRMZM2G042867,maize,3.20372655681984
GRMZM2G042867,teosinte,3.03887045605897
GRMZM2G042881,maize,25.1482066769944
GRMZM2G042881,teosinte,14.9804371167458
GRMZM2G042893,maize,2.59566565132369
GRMZM2G042893,teosinte,2.13169401409055
GRMZM2G042895,maize,3.45693299949317
GRMZM2G042895,teosinte,3.10655801621959
GRMZM2G042897,maize,5.66921157529262
GRMZM2G042897,teosinte,8.27922435568051
GRMZM2G042920,maize,5.35599300327569
GRMZM2G042920,teosinte,3.61037947855476
GRMZM2G042933,maize,7.73229801815356
GRMZM2G042933,teosinte,5.10450558650436
GRMZM2G042992,maize,6.29641469655309
GRMZM2G042992,teosinte,16.9239872989273
GRMZM2G043027,maize,2.1241877805676
GRMZM2G043027,teosinte,1.48829034467017
GRMZM2G043030,maize,9.80153888148124
GRMZM2G043030,teosinte,6.09851420288239
GRMZM2G043119,maize,7
GRMZM2G043119,teosinte,4.25
GRMZM2G043127,maize,10.3730926563966
GRMZM2G043127,teosinte,8.20085167758715
GRMZM2G043141,maize,9.88179227815889
GRMZM2G043141,teosinte,9.93039657827131
GRMZM2G043150,maize,10.0849708351169
GRMZM2G043150,teosinte,5.40648485695302
GRMZM2G043183,maize,19.5562774133697
GRMZM2G043183,teosinte,16.1254501047788
GRMZM2G043191,maize,3.22793992707869
GRMZM2G043191,teosinte,3.97618460140293
GRMZM2G043198,maize,17.6219755899413
GRMZM2G043198,teosinte,12.6528525622244
GRMZM2G043226,maize,5.8529837972016
GRMZM2G043226,teosinte,6.86418804417706
GRMZM2G043235,maize,2.73739329807739
GRMZM2G043235,teosinte,1.93886252664879
GRMZM2G043291,maize,7.05066920270188
GRMZM2G043291,teosinte,7.76979451950003
GRMZM2G043294,maize,3.80877283540235
GRMZM2G043294,teosinte,3.69810372541236
GRMZM2G043300,maize,1.5472602739726
GRMZM2G043300,teosinte,1.49011425057912
GRMZM2G043346,maize,32.4805505078842
GRMZM2G043346,teosinte,22.3315956363572
GRMZM2G043353,maize,3.58347860261609
GRMZM2G043353,teosinte,2.24341295247476
GRMZM2G043415,maize,3.22592876247864
GRMZM2G043415,teosinte,1.83273972070653
GRMZM2G043417,maize,4.95969386490528
GRMZM2G043417,teosinte,3.60932323864674
GRMZM2G043456,maize,6.65595658980721
GRMZM2G043456,teosinte,2.51860744297719
GRMZM2G043470,maize,10.9853781674703
GRMZM2G043470,teosinte,6.46748489773432
GRMZM2G043477,maize,5.86633506955708
GRMZM2G043477,teosinte,6.10499807434048
GRMZM2G043484,maize,13.5085309490697
GRMZM2G043484,teosinte,9.53052325581396
GRMZM2G043493,maize,1.24405797101449
GRMZM2G043493,teosinte,1.75265700483092
GRMZM2G043501,maize,7.07310370005967
GRMZM2G043501,teosinte,8.42771390039999
GRMZM2G043503,teosinte,1
GRMZM2G043530,maize,21.3669906827047
GRMZM2G043530,teosinte,10.8452017633096
GRMZM2G043569,maize,1.15756934949219
GRMZM2G043569,teosinte,1.5
GRMZM2G043584,maize,6.9778452964733
GRMZM2G043584,teosinte,3.11847822799835
GRMZM2G043737,maize,8.99493439191408
GRMZM2G043737,teosinte,6.88371087853736
GRMZM2G043749,maize,3.34008351923578
GRMZM2G043749,teosinte,2.40426398849236
GRMZM2G043776,maize,16.9126430097244
GRMZM2G043776,teosinte,11.7804664697416
GRMZM2G043799,maize,13.9953653997305
GRMZM2G043799,teosinte,10.6153695217399
GRMZM2G043813,maize,6.24174221101231
GRMZM2G043813,teosinte,7.33681516870169
GRMZM2G043819,maize,13.2967854615535
GRMZM2G043819,teosinte,13.7419636538838
GRMZM2G043857,maize,12.0498723230257
GRMZM2G043857,teosinte,3.64788059936175
GRMZM2G043862,maize,12.3911510934315
GRMZM2G043862,teosinte,8.93947555406411
GRMZM2G043878,maize,2.162100456621
GRMZM2G043878,teosinte,1.26740867579909
GRMZM2G043887,maize,6.69869827401874
GRMZM2G043887,teosinte,4.84242586914801
GRMZM2G043903,maize,20.5144915545482
GRMZM2G043903,teosinte,12.1445034056855
GRMZM2G043932,maize,2.47163367211991
GRMZM2G043932,teosinte,1.83870321848365
GRMZM2G043948,maize,15.994935891425
GRMZM2G043948,teosinte,14.4965770329426
GRMZM2G043992,maize,0.747181008902077
GRMZM2G043992,teosinte,1.37359050445104
GRMZM2G044011,maize,24.6100485169989
GRMZM2G044011,teosinte,15.9405417165128
GRMZM2G044027,maize,19.3662664412909
GRMZM2G044027,teosinte,10.7419580815571
GRMZM2G044038,maize,10.5661982250816
GRMZM2G044038,teosinte,9.25190791893217
GRMZM2G044074,maize,21.8115245038505
GRMZM2G044074,teosinte,10.7603570958657
GRMZM2G044096,maize,13.3848620597091
GRMZM2G044096,teosinte,16.3554402908621
GRMZM2G044100,maize,4.41496297042808
GRMZM2G044100,teosinte,4.71345622046205
GRMZM2G044132,maize,3.5463279812408
GRMZM2G044132,teosinte,5.05911887083587
GRMZM2G044143,maize,8.90475108634316
GRMZM2G044143,teosinte,14.6889674347242
GRMZM2G044236,maize,0.556213017751479
GRMZM2G044236,teosinte,1.02810650887574
GRMZM2G044237,maize,8.0981069775775
GRMZM2G044237,teosinte,3.08779990256972
GRMZM2G044247,maize,6.60585417060807
GRMZM2G044247,teosinte,5.81778511342608
GRMZM2G044269,maize,2.38748849728493
GRMZM2G044281,maize,1
GRMZM2G044306,maize,17.0190389635487
GRMZM2G044306,teosinte,4.94585150854235
GRMZM2G044317,maize,9.47269858704511
GRMZM2G044317,teosinte,5.67674607925645
GRMZM2G044322,maize,3.8359745906531
GRMZM2G044322,teosinte,3.1423520358863
GRMZM2G044354,maize,13.5477299753059
GRMZM2G044354,teosinte,14.3272321672307
GRMZM2G044372,maize,1.31410738651031
GRMZM2G044372,teosinte,1.30930089980455
GRMZM2G044377,maize,2.43416783715116
GRMZM2G044377,teosinte,2.75073086827074
GRMZM2G044382,maize,13.6584387668451
GRMZM2G044382,teosinte,11.2079067378409
GRMZM2G044383,maize,3.07461777193884
GRMZM2G044383,teosinte,4.16666666666667
GRMZM2G044388,maize,6.12467972181916
GRMZM2G044388,teosinte,5.66817260220426
GRMZM2G044394,maize,0.813735918671743
GRMZM2G044394,teosinte,0.666666666666667
GRMZM2G044423,maize,11.8625347721103
GRMZM2G044423,teosinte,7.12229148797126
GRMZM2G044481,maize,9.88118305345194
GRMZM2G044481,teosinte,4.53721827783112
GRMZM2G044493,maize,1.78788978146325
GRMZM2G044493,teosinte,0.777777777777778
GRMZM2G044550,maize,3.02290076335878
GRMZM2G044550,teosinte,2.83969465648855
GRMZM2G044557,maize,9.3304980152372
GRMZM2G044557,teosinte,7.68250122776862
GRMZM2G044569,maize,11.6482217022655
GRMZM2G044569,teosinte,20.4898033457998
GRMZM2G044629,maize,21.9659756296599
GRMZM2G044629,teosinte,16.4275765746933
GRMZM2G044681,maize,9.74731004515048
GRMZM2G044681,teosinte,9.96387662254977
GRMZM2G044736,maize,3.76539645598813
GRMZM2G044736,teosinte,2.55544110584484
GRMZM2G044740,maize,2.11131059245961
GRMZM2G044740,teosinte,2.25
GRMZM2G044752,maize,1.80788069495365
GRMZM2G044752,teosinte,0.858524556070543
GRMZM2G044762,maize,3.4087520418528
GRMZM2G044762,teosinte,2.39464285714286
GRMZM2G044800,maize,11.902052067121
GRMZM2G044800,teosinte,11.2978456063141
GRMZM2G044884,maize,2
GRMZM2G044884,teosinte,1.66666666666667
GRMZM2G044898,maize,0.666666666666667
GRMZM2G044898,teosinte,0.666666666666667
GRMZM2G044902,maize,2.4
GRMZM2G044902,teosinte,3.65146137787056
GRMZM2G044908,maize,2.46666666666667
GRMZM2G044908,teosinte,4.90726252578999
GRMZM2G044989,maize,11.7709035351066
GRMZM2G044989,teosinte,10.9842954105509
GRMZM2G045005,maize,6.74708309437557
GRMZM2G045005,teosinte,6.27678782200347
GRMZM2G045027,maize,3.21300049856448
GRMZM2G045027,teosinte,2.85515949765331
GRMZM2G045049,maize,5.63775927177276
GRMZM2G045049,teosinte,3.05982910090051
GRMZM2G045067,maize,11.5877585988239
GRMZM2G045067,teosinte,7.91105021169863
GRMZM2G045070,maize,8.84427339969578
GRMZM2G045070,teosinte,7.96658966928316
GRMZM2G045082,teosinte,1
GRMZM2G045090,maize,13.3812468999565
GRMZM2G045090,teosinte,11.7741880284433
GRMZM2G045117,maize,3.80057861129978
GRMZM2G045117,teosinte,2.11092530212492
GRMZM2G045135,maize,8.71268258959257
GRMZM2G045135,teosinte,4.68599055014438
GRMZM2G045185,maize,8.3507881730548
GRMZM2G045185,teosinte,6.15299719479479
GRMZM2G045241,maize,7.89458837026613
GRMZM2G045241,teosinte,4.44477317554241
GRMZM2G045243,maize,2.33309455587393
GRMZM2G045243,teosinte,1
GRMZM2G045280,maize,11.8379735995035
GRMZM2G045280,teosinte,1.8074095961631
GRMZM2G045314,maize,9.37015044086401
GRMZM2G045314,teosinte,4.9243525515622
GRMZM2G045331,maize,6.04048757013425
GRMZM2G045331,teosinte,6.76756492335311
GRMZM2G045398,maize,3.24487865260635
GRMZM2G045398,teosinte,1.09105959492344
GRMZM2G045401,teosinte,1
GRMZM2G045473,maize,1.07080810739668
GRMZM2G045473,teosinte,1.77586206896552
GRMZM2G045503,maize,11.968527468858
GRMZM2G045503,teosinte,11.4444928270891
GRMZM2G045507,maize,7.20782805032782
GRMZM2G045507,teosinte,10.2965217872972
GRMZM2G045581,maize,3.95739072391366
GRMZM2G045581,teosinte,6.01761072103693
GRMZM2G045596,maize,4.40251915383421
GRMZM2G045596,teosinte,3.861188094184
GRMZM2G045668,maize,6.09936184447309
GRMZM2G045668,teosinte,5.65749897112602
GRMZM2G045678,maize,1.50062760094323
GRMZM2G045678,teosinte,1.29669696072262
GRMZM2G045688,maize,2.6460472463607
GRMZM2G045688,teosinte,1.45183121019108
GRMZM2G045706,maize,0.785458789679583
GRMZM2G045706,teosinte,0.722621184919211
GRMZM2G045716,maize,9.55664505672609
GRMZM2G045716,teosinte,3.94580632090762
GRMZM2G045781,maize,15.9539359414677
GRMZM2G045781,teosinte,13.3342139328947
GRMZM2G045809,maize,1.11145038167939
GRMZM2G045809,teosinte,0.506361323155217
GRMZM2G045820,maize,1.59885386819484
GRMZM2G045820,teosinte,0
GRMZM2G045844,maize,4.72162007842074
GRMZM2G045844,teosinte,2.52456344064684
GRMZM2G045849,maize,7.10556984169221
GRMZM2G045849,teosinte,3.75903119868637
GRMZM2G045921,maize,7.52009338351015
GRMZM2G045921,teosinte,6.44422072732162
GRMZM2G045970,maize,12.1144722601245
GRMZM2G045970,teosinte,9.49475925379762
GRMZM2G045979,maize,16.5251723017186
GRMZM2G045979,teosinte,11.130388688301
GRMZM2G046005,maize,6.84524469374186
GRMZM2G046005,teosinte,4.05574650703295
GRMZM2G046070,maize,18.2694774893467
GRMZM2G046070,teosinte,10.3350023326662
GRMZM2G046076,maize,1
GRMZM2G046076,teosinte,0.881972592163675
GRMZM2G046086,maize,1.43095238095238
GRMZM2G046086,teosinte,1.20535714285714
GRMZM2G046101,maize,6.92646757042219
GRMZM2G046101,teosinte,2.72980987865103
GRMZM2G046163,maize,0.821144604630843
GRMZM2G046163,teosinte,0.886194844910441
GRMZM2G046191,maize,0.71473109898675
GRMZM2G046191,teosinte,1.13047890615596
GRMZM2G046201,maize,6.72421188917265
GRMZM2G046201,teosinte,4.63637653940509
GRMZM2G046231,maize,5.07919523172497
GRMZM2G046231,teosinte,2.51944628830623
GRMZM2G046238,maize,2.60310119695321
GRMZM2G046267,maize,5.04892333917292
GRMZM2G046267,teosinte,3.05618993781798
GRMZM2G046274,maize,22.9095738287403
GRMZM2G046274,teosinte,18.2908045549737
GRMZM2G046284,maize,1.83028541626255
GRMZM2G046284,teosinte,3.17005248181234
GRMZM2G046297,maize,3.93574376398226
GRMZM2G046297,teosinte,1.62016077244163
GRMZM2G046313,maize,7.81736635313426
GRMZM2G046313,teosinte,5.31112267695745
GRMZM2G046402,maize,16.7760642395375
GRMZM2G046402,teosinte,10.4926929912874
GRMZM2G046443,maize,3.13125293267639
GRMZM2G046443,teosinte,1.97095298793686
GRMZM2G046480,maize,11.6322695035461
GRMZM2G046480,teosinte,11.0366999407862
GRMZM2G046498,maize,8.80735679877903
GRMZM2G046498,teosinte,17.0432060755337
GRMZM2G046583,maize,2.27670908072204
GRMZM2G046583,teosinte,7.63946332630373
GRMZM2G046590,maize,7.14997947035127
GRMZM2G046590,teosinte,3.80213903743316
GRMZM2G046622,maize,0.583333333333334
GRMZM2G046733,maize,3.71138173302108
GRMZM2G046733,teosinte,3.59582954016359
GRMZM2G046755,maize,11.7401939758938
GRMZM2G046755,teosinte,9.35719403009952
GRMZM2G046782,maize,1.40940279448961
GRMZM2G046782,teosinte,1.30829940526879
GRMZM2G046841,maize,7.56293994373793
GRMZM2G046841,teosinte,11.6793109850151
GRMZM2G046848,maize,9.63052708521534
GRMZM2G046848,teosinte,5.037248085289
GRMZM2G046849,maize,3.87192618339589
GRMZM2G046849,teosinte,3.25057603686636
GRMZM2G046861,maize,22.0934803244344
GRMZM2G046861,teosinte,30.076507713885
GRMZM2G046888,maize,4.93565487920299
GRMZM2G046888,teosinte,3.2491134751773
GRMZM2G046900,maize,7.24814414838491
GRMZM2G046900,teosinte,6.39935648474813
GRMZM2G046919,maize,2.34124308026681
GRMZM2G046919,teosinte,1.73126953233015
GRMZM2G046932,maize,13.4875066621917
GRMZM2G046932,teosinte,8.72009461174619
GRMZM2G046952,maize,5.32457657186411
GRMZM2G046952,teosinte,6.89621617485357
GRMZM2G046961,maize,2.46156793496368
GRMZM2G046961,teosinte,1.84472862212746
GRMZM2G046966,maize,10.6437526946033
GRMZM2G046966,teosinte,11.1633250822956
GRMZM2G046968,maize,12.3988210779655
GRMZM2G046968,teosinte,5.89219987795
GRMZM2G047002,maize,5.87380101585956
GRMZM2G047002,teosinte,2.75595238095238
GRMZM2G047018,maize,7.59485012605354
GRMZM2G047018,teosinte,4.02814328110138
GRMZM2G047019,maize,2.33333333333334
GRMZM2G047019,teosinte,2.04166666666667
GRMZM2G047038,maize,14.702257753043
GRMZM2G047038,teosinte,15.3358899069355
GRMZM2G047055,maize,4.68028895274897
GRMZM2G047055,teosinte,4.06964392579294
GRMZM2G047065,maize,2.05383158031715
GRMZM2G047065,teosinte,2.49091948493785
GRMZM2G047095,maize,13.5264611655046
GRMZM2G047095,teosinte,6.30397055723685
GRMZM2G047124,maize,2.08053435114504
GRMZM2G047124,teosinte,0.958333333333334
GRMZM2G047143,maize,7.23209614944405
GRMZM2G047143,teosinte,4.26186317737843
GRMZM2G047153,maize,4.0991775199061
GRMZM2G047153,teosinte,2.10771692952943
GRMZM2G047187,maize,13.7814133232025
GRMZM2G047187,teosinte,11.3227996364871
GRMZM2G047223,maize,26.6769023226798
GRMZM2G047223,teosinte,9.43668410765212
GRMZM2G047238,maize,18.951061768405
GRMZM2G047238,teosinte,9.57250107093356
GRMZM2G047272,maize,1
GRMZM2G047272,teosinte,1
GRMZM2G047299,maize,2
GRMZM2G047299,teosinte,2.33333333333333
GRMZM2G047316,maize,8.99538860698978
GRMZM2G047316,teosinte,5.57742521168441
GRMZM2G047321,maize,6.0724162448256
GRMZM2G047321,teosinte,4.09982189805784
GRMZM2G047347,maize,19.5865174977835
GRMZM2G047347,teosinte,20.3962905409855
GRMZM2G047365,maize,12.4776900527653
GRMZM2G047365,teosinte,4.98158754100156
GRMZM2G047370,maize,9.37359471487571
GRMZM2G047370,teosinte,11.1652765898111
GRMZM2G047372,maize,2.41726690676271
GRMZM2G047372,teosinte,0.670634920634921
GRMZM2G047404,maize,10.763640829548
GRMZM2G047404,teosinte,9.36536199552363
GRMZM2G047422,maize,2.60153681990668
GRMZM2G047422,teosinte,1.5
GRMZM2G047431,maize,3.09243659464854
GRMZM2G047431,teosinte,3.18774126761504
GRMZM2G047448,maize,3.01757496403595
GRMZM2G047448,teosinte,2.96450680772466
GRMZM2G047456,maize,4.08972701212587
GRMZM2G047456,teosinte,3.63405777935489
GRMZM2G047474,maize,13.3779628398787
GRMZM2G047474,teosinte,11.1595071005577
GRMZM2G047486,maize,2.61897234169414
GRMZM2G047486,teosinte,7.27650132171173
GRMZM2G047512,maize,3.45735621716824
GRMZM2G047512,teosinte,2.83754544804186
GRMZM2G047513,maize,8.77815998624605
GRMZM2G047513,teosinte,6.68099516193129
GRMZM2G047590,maize,7.4573362306856
GRMZM2G047590,teosinte,6.55412014623061
GRMZM2G047632,teosinte,2.47262880815913
GRMZM2G047656,maize,4.20841470189543
GRMZM2G047656,teosinte,3.91101880165762
GRMZM2G047681,maize,3.02286837526573
GRMZM2G047681,teosinte,3.12438304904134
GRMZM2G047705,maize,10.2342944435474
GRMZM2G047705,teosinte,8.00569631200931
GRMZM2G047727,maize,10.610140746229
GRMZM2G047727,teosinte,3.85294881656463
GRMZM2G047759,maize,7.00643316649086
GRMZM2G047759,teosinte,3.89700117302419
GRMZM2G047774,maize,19.0009662866394
GRMZM2G047774,teosinte,9.10949014657046
GRMZM2G047777,maize,10.8913793103448
GRMZM2G047777,teosinte,10.9683908045977
GRMZM2G047781,maize,6.77617188546156
GRMZM2G047781,teosinte,8.3205827095839
GRMZM2G047835,maize,5.58913109081925
GRMZM2G047835,teosinte,1.88663478847865
GRMZM2G047855,maize,16.8897505705827
GRMZM2G047855,teosinte,11.1762054067717
GRMZM2G047875,maize,3.46157283288651
GRMZM2G047875,teosinte,2.5
GRMZM2G047968,maize,6.30380023793614
GRMZM2G047968,teosinte,4.27780642056782
GRMZM2G047971,maize,4.91559315676522
GRMZM2G047971,teosinte,4.17411355872526
GRMZM2G048008,maize,8.17422006932943
GRMZM2G048008,teosinte,4.72910906298003
GRMZM2G048067,maize,27.5284994582835
GRMZM2G048067,teosinte,14.8343079866605
GRMZM2G048121,maize,2.13831275817843
GRMZM2G048121,teosinte,1.88291000232552
GRMZM2G048129,maize,1.33557454667032
GRMZM2G048129,teosinte,2.71374975825261
GRMZM2G048140,maize,4.87429915524888
GRMZM2G048140,teosinte,2.17758936993887
GRMZM2G048154,maize,4.9049736973598
GRMZM2G048154,teosinte,2.21414038657172
GRMZM2G048276,maize,5.95322365381813
GRMZM2G048276,teosinte,2.64707773124679
GRMZM2G048295,maize,4.75489937304375
GRMZM2G048295,teosinte,3.26826291496538
GRMZM2G048324,maize,5.53588897573252
GRMZM2G048324,teosinte,8.1210668646557
GRMZM2G048366,maize,7.55056471764118
GRMZM2G048366,teosinte,4.91379310344828
GRMZM2G048371,maize,1.66666666666667
GRMZM2G048371,teosinte,2.66666666666667
GRMZM2G048392,maize,5.57840253205614
GRMZM2G048392,teosinte,5.62543329490032
GRMZM2G048403,maize,1.79971346704871
GRMZM2G048403,teosinte,1.58285577841452
GRMZM2G048411,maize,9.57631156814593
GRMZM2G048411,teosinte,8.15474390715134
GRMZM2G048434,maize,23.7510119963467
GRMZM2G048434,teosinte,17.1347039797647
GRMZM2G048475,maize,9.23161863895671
GRMZM2G048475,teosinte,6.51077135513624
GRMZM2G048482,maize,13.4971637965677
GRMZM2G048482,teosinte,7.95054325506989
GRMZM2G048522,maize,7.77901985391201
GRMZM2G048522,teosinte,0.885472370766489
GRMZM2G048548,maize,2.32284390250273
GRMZM2G048548,teosinte,3
GRMZM2G048551,maize,0.929951690821256
GRMZM2G048551,teosinte,0
GRMZM2G048582,maize,9.61417787780132
GRMZM2G048582,teosinte,4.1995889844498
GRMZM2G048616,maize,7.8870404407771
GRMZM2G048616,teosinte,4.42940027548569
GRMZM2G048697,maize,1.41391882425711
GRMZM2G048697,teosinte,0.748576078112287
GRMZM2G048703,maize,10.6666666666667
GRMZM2G048703,teosinte,4.44929250286465
GRMZM2G048740,maize,21.7833369415848
GRMZM2G048740,teosinte,13.3310337681882
GRMZM2G048762,maize,10.015423981783
GRMZM2G048762,teosinte,7.45393865951922
GRMZM2G048793,maize,1.10573923892701
GRMZM2G048793,teosinte,1.6393717747853
GRMZM2G048821,maize,25.9778867088737
GRMZM2G048821,teosinte,29.3160399943717
GRMZM2G048850,maize,1.734176098216
GRMZM2G048850,teosinte,2.99378476884711
GRMZM2G048883,maize,10.3738493205115
GRMZM2G048883,teosinte,3.53176697391872
GRMZM2G048926,maize,4.05
GRMZM2G048926,teosinte,2.66666666666667
GRMZM2G048928,maize,1.28193384223919
GRMZM2G048928,teosinte,1.66666666666667
GRMZM2G049031,maize,14.8364956853586
GRMZM2G049031,teosinte,14.0272811745153
GRMZM2G049041,maize,16.8159392789374
GRMZM2G049041,teosinte,7
GRMZM2G049057,maize,4.66266542173855
GRMZM2G049057,teosinte,2.07288697984819
GRMZM2G049070,maize,3.3364691983288
GRMZM2G049070,teosinte,2.31189812938952
GRMZM2G049088,maize,19.7773568706963
GRMZM2G049088,teosinte,4.16454206743709
GRMZM2G049141,maize,3.82149376159749
GRMZM2G049141,teosinte,3.35389134401057
GRMZM2G049159,maize,16.0345685539581
GRMZM2G049159,teosinte,18.2264005588627
GRMZM2G049190,maize,22.7063665402398
GRMZM2G049190,teosinte,13.7579931469534
GRMZM2G049201,maize,14.235119287339
GRMZM2G049201,teosinte,4.94010989010989
GRMZM2G049211,maize,4.526538346608
GRMZM2G049211,teosinte,2.4297480620155
GRMZM2G049346,maize,12.2875170036583
GRMZM2G049346,teosinte,9.66666666666667
GRMZM2G049349,maize,6.05748013090229
GRMZM2G049349,teosinte,5.96068935088458
GRMZM2G049422,maize,3.28172843166827
GRMZM2G049422,teosinte,7.75
GRMZM2G049432,maize,0.73888439773646
GRMZM2G049432,teosinte,0.73888439773646
GRMZM2G049487,maize,3.9806289638219
GRMZM2G049487,teosinte,2.8864984327228
GRMZM2G049495,maize,13.1438804916881
GRMZM2G049495,teosinte,14.2474089375488
GRMZM2G049536,maize,7.95636251319769
GRMZM2G049536,teosinte,4.59870526249038
GRMZM2G049538,maize,28.2556516507597
GRMZM2G049538,teosinte,27.8247277584378
GRMZM2G049541,maize,3.72820487368907
GRMZM2G049541,teosinte,1.86812065932975
GRMZM2G049547,maize,32.9333333333333
GRMZM2G049547,teosinte,16.2860589261883
GRMZM2G049549,maize,7.99768789690748
GRMZM2G049549,teosinte,4.01939494766038
GRMZM2G049568,maize,18.6719676559655
GRMZM2G049568,teosinte,13.3925828015883
GRMZM2G049588,maize,25.2134956677659
GRMZM2G049588,teosinte,27.5721252560419
GRMZM2G049608,maize,14.3084724489456
GRMZM2G049608,teosinte,10.6625584623083
GRMZM2G049613,maize,12.5822149858414
GRMZM2G049613,teosinte,10.0833066217051
GRMZM2G049641,maize,9.88198947286497
GRMZM2G049641,teosinte,9.36639966861765
GRMZM2G049681,maize,8.21206199958254
GRMZM2G049681,teosinte,4.51053885589464
GRMZM2G049687,maize,13.2518412924685
GRMZM2G049687,teosinte,13.1139700641483
GRMZM2G049762,maize,6.4258208223536
GRMZM2G049762,teosinte,3.57356141808425
GRMZM2G049766,maize,2.16588031454085
GRMZM2G049766,teosinte,1.33333333333333
GRMZM2G049790,maize,1.97129130467029
GRMZM2G049790,teosinte,1.33245116764791
GRMZM2G049852,maize,6.69082904718507
GRMZM2G049852,teosinte,3.94147659063625
GRMZM2G049888,maize,11.779309424108
GRMZM2G049888,teosinte,11.4121176474666
GRMZM2G049906,maize,3.71663883451421
GRMZM2G049906,teosinte,2.47589740496671
GRMZM2G049912,maize,9.72205634997962
GRMZM2G049912,teosinte,10.9991329235147
GRMZM2G049915,maize,6.6250099698831
GRMZM2G049915,teosinte,7.15119213122767
GRMZM2G049930,maize,1.24334104908705
GRMZM2G049930,teosinte,2.07969694911901
GRMZM2G050077,maize,11.6595615999638
GRMZM2G050077,teosinte,9.13791269326503
GRMZM2G050085,maize,3.2459327315858
GRMZM2G050085,teosinte,1.5
GRMZM2G050177,maize,1.637283904898
GRMZM2G050177,teosinte,1
GRMZM2G050193,maize,20.8930541821759
GRMZM2G050193,teosinte,7.41873312261156
GRMZM2G050216,maize,2.88145563267625
GRMZM2G050216,teosinte,1
GRMZM2G050234,maize,5.19720724549167
GRMZM2G050234,teosinte,2.63563043833578
GRMZM2G050268,maize,10.4842622198247
GRMZM2G050268,teosinte,3.9941696590832
GRMZM2G050273,maize,0.758104738154613
GRMZM2G050305,maize,2.56778510798249
GRMZM2G050305,teosinte,0.781072107926748
GRMZM2G050394,maize,3.24066208998068
GRMZM2G050394,teosinte,7.42470081527494
GRMZM2G050435,maize,12.9401390892504
GRMZM2G050435,teosinte,9.87741529741077
GRMZM2G050458,maize,1.58811834082121
GRMZM2G050458,teosinte,1.2408737283064
GRMZM2G050481,teosinte,1
GRMZM2G050495,maize,3.93095824126051
GRMZM2G050495,teosinte,2.62073076355681
GRMZM2G050512,maize,5.31308089669726
GRMZM2G050512,teosinte,4.78027608259209
GRMZM2G050514,maize,8.76305448458287
GRMZM2G050514,teosinte,4.02005166293155
GRMZM2G050536,maize,0.546153846153847
GRMZM2G050536,teosinte,1.09566616434153
GRMZM2G050556,maize,11.4731864484891
GRMZM2G050556,teosinte,8.17655059847661
GRMZM2G050583,maize,5.62014455172925
GRMZM2G050583,teosinte,2.17089300295208
GRMZM2G050590,maize,4.75210589061646
GRMZM2G050590,teosinte,3.54115999636853
GRMZM2G050647,maize,13.8662054823109
GRMZM2G050647,teosinte,8.93585131894485
GRMZM2G050658,maize,17.9342038992
GRMZM2G050658,teosinte,11.9172508613296
GRMZM2G050684,maize,1.98387096774194
GRMZM2G050684,teosinte,1.38455395009822
GRMZM2G050709,maize,3.0037981125772
GRMZM2G050709,teosinte,3.34576468355667
GRMZM2G050714,maize,3.03912777951101
GRMZM2G050714,teosinte,1.75
GRMZM2G050730,maize,3.94657769502344
GRMZM2G050730,teosinte,2.56926466792049
GRMZM2G050774,maize,7.99305332432411
GRMZM2G050774,teosinte,5.76137368368583
GRMZM2G050825,maize,13.4503424935624
GRMZM2G050825,teosinte,12.9199294526959
GRMZM2G050851,maize,4.57669582426669
GRMZM2G050851,teosinte,7.14091984816117
GRMZM2G050861,maize,8.80096970555195
GRMZM2G050861,teosinte,4.15568021235929
GRMZM2G050882,maize,9.62374642988263
GRMZM2G050882,teosinte,4.58333333333333
GRMZM2G050885,maize,6.6282092614183
GRMZM2G050885,teosinte,6.62885090670539
GRMZM2G050914,maize,15.6342014083983
GRMZM2G050914,teosinte,5.86859115571098
GRMZM2G050925,maize,11.6657809623564
GRMZM2G050925,teosinte,6.97061960180652
GRMZM2G050937,maize,2.5
GRMZM2G050937,teosinte,0.918712014960262
GRMZM2G050984,maize,4.86666666666667
GRMZM2G050984,teosinte,13.8282175551966
GRMZM2G051114,maize,3.89420462662129
GRMZM2G051114,teosinte,2.15832682011298
